"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-java_7u25","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","No connection","",""
"clientsimulation-java_8u161","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1703","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-go_1178","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-libressl_283","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_102e","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_303","les-aides.paysdelaloire.fr/5.196.220.2","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
